,mast_length,tower_score
0,12.0,0.10969135069808378
1,13.09090909090909,0.12392074242737448
2,14.181818181818182,0.138286986472133
3,15.272727272727273,0.15279123111782844
4,16.363636363636363,0.16743463747642648
5,17.454545454545453,0.18221834754153568
6,18.545454545454547,0.19714351094006224
7,19.636363636363637,0.2122112881646197
8,20.727272727272727,0.22742281584686025
9,21.818181818181817,0.2427792551052835
10,22.909090909090907,0.25828174746202437
11,24.0,0.2739314557010851
